rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,10,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,10,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,10,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,연결재무제표 [member],제 56 기,2300166000000,제 55 기,1481091000000,제 54 기,-1969498000000,11,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|비지배지분 [구성요소],제 56 기,290246000000,제 55 기,-6086000000,제 54 기,-63031000000,11,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,2009920000000,제 55 기,1487177000000,제 54 기,-1906467000000,11,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,11,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,49024000000,제 55 기,4041867000000,제 54 기,-38937000000,11,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 56 기,1960896000000,제 55 기,-2554690000000,제 54 기,-1867530000000,11,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산평가손익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,11,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|비지배지분 [구성요소],제 56 기,-18661000000,제 55 기,-30382000000,제 54 기,31312000000,12,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,-747417000000,제 55 기,-797916000000,제 54 기,1122367000000,12,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 56 기,-747417000000,제 55 기,-797916000000,제 54 기,1122367000000,12,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,12,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,12,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,12,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채(자산) 재측정요소,연결재무제표 [member],제 56 기,-766078000000,제 55 기,-828298000000,제 54 기,1153679000000,12,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,33621363000000,제 55 기,14473401000000,제 54 기,54730018000000,13,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|비지배지분 [구성요소],제 56 기,829988000000,제 55 기,1013699000000,제 54 기,924059000000,13,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,연결재무제표 [member],제 56 기,34451351000000,제 55 기,15487100000000,제 54 기,55654077000000,13,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,13,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,33621363000000,제 55 기,14473401000000,제 54 기,54730018000000,13,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,13,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,13,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,-1811775000000,제 55 기,,제 54 기,,14,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|비지배지분 [구성요소],제 56 기,0,제 55 기,,제 54 기,,14,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,연결재무제표 [member],제 56 기,-1811775000000,제 55 기,0,제 54 기,0,14,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 56 기,-1811775000000,제 55 기,,제 54 기,,14,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 56 기,0,제 55 기,,제 54 기,,14,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 56 기,0,제 55 기,,제 54 기,,14,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_PurchaseOfTreasuryShares,자기주식의 취득,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,0,제 55 기,,제 54 기,,14,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,연결재무제표 [member],제 56 기,233746000000,제 55 기,75112000000,제 54 기,-50510000000,15,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|비지배지분 [구성요소],제 56 기,-5685000000,제 55 기,4955000000,제 54 기,1338000000,15,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소],제 56 기,239431000000,제 55 기,70157000000,제 54 기,-51848000000,15,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|자본금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,15,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|이익잉여금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,15,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|기타자본구성요소 [구성요소],제 56 기,239431000000,제 55 기,70157000000,제 54 기,-51848000000,15,KRW,
20250311001085,11011,2024,00126380,SCE,자본변동표,ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업 및 공동기업의 기타포괄손익에 대한 지분,자본 [구성요소]|지배기업의 소유주에게 귀속되는 지분 [구성요소]|주식발행초과금 [구성요소],제 56 기,0,제 55 기,0,제 54 기,0,15,KRW,
